"year","grass","mode","relig"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","none"
"2004",NA,"in-person","none"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","by phone","none"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","hinduism"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","jewish"
"2004",NA,"by phone","inter-nondenominational"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","christian"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004","should be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","protestant"
"2004","should be legal","in-person","none"
"2004",NA,"by phone","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"by phone","protestant"
"2004","should be legal","in-person","catholic"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","protestant"
"2004","should be legal","by phone","catholic"
"2004",NA,"in-person","none"
"2004","should not be legal","by phone","catholic"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","by phone","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","muslim/islam"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should be legal","by phone","protestant"
"2004","should not be legal","by phone","catholic"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","other"
"2004","should be legal","in-person","other"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","jewish"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004","should be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person",NA
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004","should not be legal","by phone","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","catholic"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","by phone","none"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","other"
"2004",NA,"by phone","protestant"
"2004","should be legal","in-person","protestant"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","catholic"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","jewish"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"by phone","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","jewish"
"2004","should be legal","in-person","none"
"2004","should be legal","by phone","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","other"
"2004","should be legal","in-person","other"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","christian"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","christian"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004","should be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","none"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004","should be legal","by phone","catholic"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"by phone","none"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","christian"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","none"
"2004","should not be legal","in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","catholic"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person",NA
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","none"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","by phone","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","christian"
"2004","should be legal","in-person","inter-nondenominational"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person",NA
"2004","should not be legal","in-person","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","other"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","none"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","other"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","christian"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","orthodox-christian"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","none"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","none"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","none"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","none"
"2004","should be legal","in-person","none"
"2004","should not be legal","in-person","other"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","other"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","catholic"
"2004","should not be legal","by phone","catholic"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","buddhism"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","buddhism"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"by phone","none"
"2004",NA,"in-person","buddhism"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person",NA
"2004","should not be legal","by phone","buddhism"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","orthodox-christian"
"2004",NA,"in-person","none"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","other eastern religions"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","hinduism"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004",NA,"by phone","christian"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","none"
"2004",NA,"by phone","other eastern religions"
"2004",NA,"in-person","none"
"2004",NA,"in-person","catholic"
"2004","should not be legal","by phone","protestant"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","inter-nondenominational"
"2004","should not be legal","in-person","catholic"
"2004","should be legal","in-person","catholic"
"2004",NA,"by phone","catholic"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","catholic"
"2004","should be legal","by phone","none"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","other eastern religions"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"by phone","none"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"in-person","none"
"2004",NA,"by phone","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","christian"
"2004","should not be legal","in-person","none"
"2004","should be legal","in-person","protestant"
"2004",NA,"by phone","none"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","christian"
"2004","should not be legal","in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","christian"
"2004","should be legal","by phone","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"by phone","catholic"
"2004",NA,"by phone","orthodox-christian"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","christian"
"2004",NA,"by phone","none"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","catholic"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","catholic"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","none"
"2004","should not be legal","in-person","catholic"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","christian"
"2004","should not be legal","by phone","catholic"
"2004",NA,"by phone","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","none"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","none"
"2004","should be legal","by phone","protestant"
"2004",NA,"by phone","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","christian"
"2004","should be legal","in-person","protestant"
"2004","should be legal","in-person","none"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","catholic"
"2004",NA,"in-person","catholic"
"2004",NA,"by phone","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","by phone","protestant"
"2004",NA,"in-person","christian"
"2004","should be legal","by phone","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"by phone","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","none"
"2004",NA,"in-person","none"
"2004",NA,"in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004","should be legal","in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","inter-nondenominational"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
"2004","should not be legal","in-person","protestant"
"2004",NA,"in-person","catholic"
"2004",NA,"in-person","protestant"
